brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
maruti,swift,4,30000,individual,petrol,manual,22.0,1197,81.8,5,460000.0
maruti,swift,1,15000,individual,diesel,manual,28.4,1248,74.0,5,700000.0
hyundai,i20,4,11000,dealer,petrol,manual,18.6,1197,81.83,5,740000.0
hyundai,santro,11,60200,individual,lpg,manual,17.8,1086,63.0,5,150000.0
maruti,alto,7,80000,individual,petrol,manual,22.74,796,47.3,5,210000.0
maruti,swift dzire,3,70000,individual,diesel,manual,28.4,1248,74.02,5,690000.0
honda,city,8,8989,dealer,petrol,manual,16.8,1497,116.3,5,525000.0
hyundai,grand,3,35000,individual,diesel,manual,24.0,1186,73.97,5,550000.0
maruti,swift dzire,1,45000,individual,cng,manual,26.55,1197,81.8,5,550000.0
volkswagen,polo,4,10000,individual,petrol,manual,16.2,1199,74.0,5,500000.0
maruti,alto,5,13000,individual,petrol,manual,22.74,796,47.3,5,250000.0
hyundai,i10,9,26099,dealer,petrol,manual,19.81,1086,68.05,5,239000.0
ford,ecosport,5,55000,dealer,diesel,manual,22.7,1498,89.84,5,750000.0
hyundai,i20,7,43000,dealer,petrol,manual,18.6,1197,81.83,5,450000.0
hyundai,i20,6,87000,individual,petrol,manual,18.6,1197,81.83,5,475000.0
honda,city,5,31975,dealer,petrol,manual,17.8,1497,117.3,5,539000.0
ford,ecosport,4,40000,individual,diesel,manual,22.77,1498,98.59,5,888000.0
mahindra,kuv,4,100000,individual,diesel,manual,25.32,1198,77.0,5,450000.0
maruti,alto,4,11000,dealer,petrol,manual,24.7,796,47.3,5,285000.0
mahindra,bolero,10,160000,individual,diesel,manual,13.6,2523,63.0,7,350000.0
maruti,wagon r,12,36259,dealer,petrol,manual,18.9,998,67.1,5,129000.0
hyundai,i10,10,30000,individual,petrol,automatic,16.95,1197,78.9,5,225000.0
hyundai,grand,5,36000,dealer,petrol,manual,18.9,1197,82.0,5,379000.0
maruti,celerio,4,4000,individual,petrol,automatic,23.1,998,67.04,5,478000.0
hyundai,grand,8,40000,individual,diesel,manual,24.0,1120,70.0,5,350000.0
hyundai,verna,12,25000,individual,petrol,manual,13.9,1599,103.2,5,140000.0
maruti,vitara,2,25000,individual,diesel,manual,24.3,1248,88.5,5,800000.0
maruti,swift,7,67067,dealer,diesel,manual,28.4,1248,74.0,5,425000.0
maruti,swift,5,90000,individual,diesel,manual,25.2,1248,74.0,5,450000.0
tata,safari,3,30000,individual,diesel,manual,14.1,2179,153.86,7,1100000.0
renault,duster,8,61000,individual,diesel,manual,19.01,1461,108.45,5,500000.0
honda,jazz,4,78000,dealer,diesel,manual,27.3,1498,98.6,5,635000.0
maruti,wagon r,10,78000,dealer,cng,manual,26.2,998,58.2,5,210000.0
maruti,swift dzire,2,9900,individual,diesel,manual,28.4,1248,74.02,5,750000.0
volkswagen,vento,8,55000,dealer,petrol,manual,15.04,1598,103.6,5,335000.0
maruti,wagon r,6,32000,dealer,petrol,manual,18.9,998,67.1,5,350000.0
hyundai,creta,3,85000,individual,diesel,manual,19.67,1582,126.2,5,1150000.0
volkswagen,vento,5,28000,dealer,diesel,automatic,22.15,1498,108.6,5,565000.0
honda,city,10,40833,dealer,petrol,automatic,16.8,1497,118.0,5,375000.0
mahindra,bolero,3,22000,individual,diesel,manual,15.96,2523,62.1,7,780000.0
hyundai,santro,8,40000,individual,petrol,manual,17.92,1086,62.1,5,240000.0
mahindra,scorpio,11,49000,dealer,diesel,manual,12.05,2179,120.0,7,399000.0
mahindra,bolero,5,80000,individual,diesel,manual,16.5,1493,70.0,7,650000.0
maruti,alto,4,18000,individual,petrol,manual,24.7,796,47.3,5,270000.0
maruti,alto,5,30000,individual,petrol,manual,23.95,998,67.05,5,300000.0
hyundai,creta,2,40000,individual,diesel,manual,20.5,1582,126.2,5,1500000.0
hyundai,grand,4,29000,individual,petrol,manual,18.9,1197,81.86,5,485000.0
maruti,ciaz,2,40000,dealer,petrol,manual,20.73,1373,91.1,5,825000.0
toyota,innova,6,950000,dealer,diesel,manual,12.99,2494,100.6,7,950000.0
maruti,vitara,5,54287,dealer,diesel,manual,24.3,1248,88.5,5,660000.0
maruti,eeco,2,40000,individual,cng,manual,21.94,1196,61.7,5,400000.0
maruti,celerio,4,19000,individual,petrol,manual,23.1,998,67.04,5,410000.0
toyota,innova,4,30000,individual,diesel,manual,13.68,2393,147.8,7,1950000.0
hyundai,i20,6,70000,individual,petrol,manual,18.6,1197,81.83,5,444000.0
maruti,wagon r,5,68000,dealer,cng,manual,26.2,998,58.2,5,320000.0
maruti,ciaz,3,10000,individual,petrol,manual,20.73,1373,91.1,5,780000.0
hyundai,verna,1,5000,individual,petrol,manual,17.7,1497,113.42,5,816000.0
mercedes-benz,e-class,5,36000,dealer,diesel,automatic,13.0,2143,204.0,5,2790000.0
maruti,swift dzire,6,50000,dealer,petrol,manual,20.85,1197,83.14,5,450000.0
kia,seltos,2,6076,dealer,petrol,manual,16.8,1497,113.4,5,1149000.0
honda,city,2,15000,individual,diesel,manual,25.6,1498,97.9,5,1050000.0
ford,ecosport,7,80900,dealer,diesel,manual,22.7,1498,89.84,5,475000.0
toyota,innova,7,15000,individual,diesel,manual,12.99,2494,100.6,7,925000.0
tata,hexa,2,40000,individual,diesel,manual,17.6,2179,153.86,7,1525000.0
tata,tiago,5,29035,dealer,petrol,manual,23.84,1199,84.0,5,375000.0
tata,safari,6,150000,dealer,diesel,manual,14.1,2179,148.0,7,650000.0
maruti,baleno,3,20000,dealer,petrol,manual,21.01,1197,81.8,5,570000.0
tata,safari,11,61000,dealer,diesel,manual,13.93,2179,138.0,7,195000.0
toyota,fortuner,9,97000,dealer,diesel,manual,13.0,2982,168.7,7,1299000.0
maruti,alto,6,49163,dealer,petrol,manual,22.74,796,47.3,5,285000.0
tata,nexon,3,21000,individual,diesel,manual,21.5,1497,108.5,5,900000.0
honda,wr-v,2,13500,individual,petrol,manual,17.5,1199,88.7,5,775000.0
mahindra,bolero,1,2500,individual,diesel,manual,15.96,2523,63.0,9,800000.0
maruti,alto,13,60000,individual,petrol,manual,19.7,796,46.3,5,120100.0
maruti,alto,3,10000,individual,petrol,manual,23.95,998,67.05,5,320000.0
maruti,swift,3,40000,individual,petrol,manual,22.0,1197,81.8,5,515000.0
volkswagen,polo,5,19000,dealer,petrol,manual,16.2,1199,74.0,5,420000.0
ford,ecosport,3,30000,individual,diesel,manual,23.0,1498,98.96,5,950000.0
volkswagen,polo,6,28500,dealer,diesel,manual,20.14,1498,88.7,5,435000.0
maruti,baleno,3,14000,dealer,diesel,manual,27.39,1248,74.0,5,730000.0
hyundai,verna,6,34105,dealer,diesel,manual,23.9,1582,126.2,5,549000.0
maruti,wagon r,9,60000,individual,petrol,manual,18.9,998,67.1,5,235000.0
bmw,7,3,16000,dealer,diesel,automatic,16.77,2993,261.49,5,4544999.999999981
datsun,redigo,4,27500,individual,petrol,manual,22.7,799,53.64,5,206000.0
datsun,go,6,36000,dealer,petrol,manual,19.02,1198,67.05,7,290000.0
maruti,wagon r,18,150000,individual,petrol,manual,18.9,998,67.1,5,120100.0
mahindra,scorpio,9,120000,individual,diesel,automatic,11.79,2179,120.0,8,600000.0
toyota,innova,9,120000,individual,diesel,manual,12.99,2494,100.6,8,800000.0
hyundai,grand,7,32000,dealer,petrol,manual,18.9,1197,82.0,5,393000.0
volkswagen,polo,5,9700,dealer,diesel,manual,20.14,1498,88.0,5,450000.0
toyota,innova,9,165000,individual,diesel,manual,12.8,2494,102.0,7,850000.0
mahindra,alturas,3,13000,individual,diesel,automatic,12.05,2157,178.49,7,2400000.0
toyota,innova,8,98000,individual,diesel,manual,12.8,2494,102.0,8,1000000.0
maruti,wagon r,4,3192,dealer,petrol,manual,20.51,998,67.04,5,415000.0
hyundai,verna,2,15000,individual,petrol,automatic,17.0,1591,121.3,5,1250000.0
honda,jazz,5,17012,dealer,petrol,automatic,19.0,1199,88.7,5,540000.0
maruti,swift dzire,8,60000,individual,petrol,manual,19.1,1197,85.8,5,319000.0
hyundai,i10,7,17800,individual,petrol,manual,19.81,1086,68.05,5,325000.0
renault,duster,9,70000,individual,diesel,manual,19.01,1461,108.45,5,400000.0
honda,jazz,4,26000,dealer,petrol,manual,18.7,1199,88.7,5,635000.0
renault,kwid,5,30000,individual,petrol,manual,25.17,799,53.3,5,225000.0
honda,jazz,5,100000,individual,diesel,manual,27.3,1498,98.6,5,500000.0
honda,jazz,5,16000,dealer,diesel,manual,27.3,1498,98.6,5,725000.0
volkswagen,polo,7,85000,individual,petrol,manual,16.47,1198,74.0,5,290000.0
maruti,celerio,7,43500,dealer,petrol,manual,23.1,998,67.04,5,319000.0
maruti,swift,1,1332,dealer,petrol,manual,21.21,1197,81.8,5,625000.0
maruti,swift,8,55204,dealer,diesel,manual,22.9,1248,74.0,5,475000.0
hyundai,i20,10,50000,individual,diesel,manual,23.0,1396,90.0,5,350000.0
hyundai,verna,2,24500,individual,diesel,manual,24.0,1396,88.76,5,1000000.0
honda,amaze,5,48649,dealer,diesel,manual,25.8,1498,98.6,5,500000.0
maruti,wagon r,2,15000,individual,petrol,manual,20.51,998,67.04,5,420000.0
mahindra,xuv500,8,40000,individual,diesel,manual,15.1,2179,140.0,7,850000.0
tata,nexon,2,40000,individual,diesel,manual,21.5,1497,108.5,5,900000.0
maruti,alto,9,11500,individual,petrol,manual,20.92,998,67.1,5,210000.0
mahindra,xuv500,5,70000,individual,diesel,automatic,16.0,2179,140.0,7,1030000.0
maruti,eeco,9,56000,dealer,petrol,manual,15.37,1196,73.0,7,175000.0
maruti,swift,6,70000,individual,diesel,manual,25.2,1248,74.0,5,425000.0
mahindra,xuv500,4,60000,dealer,diesel,automatic,16.0,2179,140.0,7,1250000.0
maruti,ciaz,6,65000,individual,diesel,manual,28.09,1248,88.5,5,475000.0
maruti,swift dzire,3,140000,individual,diesel,manual,23.4,1248,74.0,5,550000.0
renault,kwid,2,7000,individual,petrol,automatic,24.04,999,67.0,5,490000.0
jaguar,xf,7,19000,dealer,diesel,automatic,16.36,2179,187.7,5,2100000.0
honda,city,16,90000,individual,petrol,manual,13.0,1343,90.0,5,125000.0
maruti,swift,14,70000,individual,diesel,manual,17.8,1248,75.0,5,120100.0
hyundai,grand,5,34000,dealer,petrol,manual,18.9,1197,82.0,5,410000.0
tata,safari,3,60000,individual,diesel,manual,14.1,2179,147.94,7,1100000.0
volkswagen,vento,5,29432,dealer,diesel,manual,22.27,1498,108.6,5,449000.0
honda,jazz,5,49000,dealer,petrol,manual,16.6,1199,88.51,5,499000.0
maruti,swift dzire,3,15000,individual,petrol,automatic,21.21,1197,81.8,5,680000.0
hyundai,verna,14,120000,individual,diesel,manual,16.8,1493,110.0,5,120100.0
maruti,swift dzire,8,60500,individual,diesel,manual,23.4,1248,74.0,5,450000.0
maruti,ignis,3,15000,individual,petrol,manual,20.89,1197,81.8,5,550000.0
maruti,vitara,4,90000,individual,diesel,manual,24.3,1248,88.5,5,750000.0
ford,freestyle,3,50000,individual,diesel,manual,24.4,1498,98.63,5,730000.0
maruti,eeco,6,70000,individual,petrol,manual,15.37,1196,73.0,5,250000.0
mahindra,bolero,7,225000,individual,diesel,manual,15.96,2523,63.0,9,380000.0
volkswagen,polo,8,35000,individual,petrol,manual,16.47,1198,73.9,5,335000.0
toyota,innova,10,180000,individual,diesel,manual,12.8,2494,102.0,7,660000.0
hyundai,grand,1,5600,individual,petrol,manual,18.9,1197,81.86,5,580000.0
tata,nexon,3,50000,individual,diesel,automatic,21.5,1497,108.5,5,1020000.0
hyundai,i20,6,23114,dealer,petrol,manual,18.6,1197,81.83,5,525000.0
honda,city,14,75075,dealer,petrol,manual,17.7,1497,78.0,5,200000.0
datsun,go,1,15000,individual,petrol,manual,19.02,1198,67.05,5,560000.0
hyundai,grand,7,50000,dealer,diesel,manual,24.0,1120,70.0,5,350000.0
honda,jazz,9,46967,dealer,petrol,manual,16.7,1198,88.8,5,259000.0
tata,safari,10,40000,individual,diesel,manual,13.93,2179,138.0,7,450000.0
renault,duster,7,50000,dealer,diesel,manual,20.45,1461,83.8,5,495000.0
hyundai,verna,9,40000,individual,petrol,manual,17.1,1591,121.3,5,389000.0
hyundai,grand,7,15000,individual,petrol,manual,18.9,1197,82.0,5,500000.0
ford,ecosport,4,14636,dealer,petrol,manual,15.9,1496,120.69,5,725000.0
skoda,octavia,4,31111,dealer,diesel,automatic,19.5,1968,141.0,5,1399000.0
mahindra,kuv100,3,20000,individual,petrol,manual,18.15,1198,82.0,6,380000.0
toyota,innova,9,250000,individual,petrol,manual,12.4,1998,132.0,8,800000.0
hyundai,i10,12,50000,dealer,petrol,manual,19.81,1086,68.05,5,191000.0
maruti,swift dzire,8,70000,dealer,diesel,manual,23.4,1248,74.0,5,340000.0
hyundai,i20,10,38225,dealer,petrol,manual,18.5,1197,80.0,5,240000.0
volkswagen,polo,4,18000,dealer,petrol,automatic,17.21,1197,103.5,5,830000.0
maruti,vitara,3,40000,individual,diesel,manual,24.3,1248,88.5,5,735000.0
maruti,eeco,3,20000,individual,petrol,manual,15.37,1196,73.0,5,400000.0
honda,city,6,56210,dealer,diesel,manual,26.0,1498,98.6,5,875000.0
datsun,go,6,45000,individual,petrol,manual,19.44,1198,67.0,7,275000.0
maruti,swift,5,65000,dealer,diesel,manual,22.9,1248,74.0,5,399000.0
hyundai,i20,2,25000,individual,petrol,manual,18.6,1197,81.86,5,660000.0
honda,city,14,44621,dealer,petrol,manual,13.0,1343,90.0,5,300000.0
honda,jazz,3,44503,dealer,petrol,manual,18.7,1199,88.7,5,600000.0
maruti,wagon r,4,60000,individual,cng,manual,26.6,998,58.16,5,320000.0
honda,amaze,6,59000,dealer,petrol,manual,18.0,1198,86.7,5,399000.0
maruti,ignis,3,16000,individual,petrol,automatic,20.89,1197,81.8,5,500000.0
maruti,celerio,6,11668,individual,petrol,manual,23.1,998,67.04,5,325000.0
mahindra,thar,2,23000,individual,diesel,manual,16.55,2498,105.0,6,1000000.0
maruti,baleno,6,29000,dealer,diesel,manual,27.39,1248,74.0,5,550000.0
hyundai,creta,3,105692,dealer,diesel,manual,19.67,1582,126.2,5,1350000.0
honda,civic,14,60000,individual,petrol,manual,13.5,1799,130.0,5,200000.0
maruti,celerio,4,40000,individual,petrol,automatic,23.1,998,67.04,5,420000.0
maruti,ertiga,8,44500,dealer,petrol,manual,19.01,1462,103.26,7,470000.0
maruti,swift,6,62500,individual,diesel,manual,25.2,1248,74.0,5,460000.0
ford,ecosport,3,54400,dealer,diesel,manual,21.7,1498,98.96,5,870000.0
toyota,innova,11,48000,dealer,diesel,manual,12.8,2494,102.0,8,525000.0
maruti,swift dzire,2,7000,dealer,diesel,manual,28.4,1248,74.02,5,890000.0
bmw,3,6,39000,dealer,diesel,automatic,19.59,1995,184.0,5,1890000.0
mahindra,xuv500,6,40000,individual,diesel,manual,15.1,2179,140.0,7,700000.0
maruti,swift dzire,3,100000,individual,diesel,manual,28.4,1248,74.02,5,900000.0
maruti,swift dzire,8,70000,individual,petrol,manual,19.1,1197,85.8,5,350000.0
renault,triber,2,23000,individual,petrol,manual,20.0,999,72.0,7,550000.0
maruti,alto,11,72000,individual,cng,manual,26.83,796,38.4,5,125000.0
skoda,rapid,9,80000,individual,diesel,manual,20.5,1598,103.5,5,400000.0
maruti,baleno,2,6500,individual,petrol,manual,21.1,998,100.5,5,730000.0
hyundai,i10,7,36976,dealer,petrol,manual,19.81,1086,68.05,5,259000.0
renault,kwid,5,10000,individual,petrol,manual,25.17,799,53.3,5,220000.0
ford,endeavour,5,120000,dealer,diesel,automatic,10.91,3198,197.0,7,2100000.0
hyundai,grand,7,50000,individual,petrol,manual,18.9,1197,82.0,5,400000.0
honda,city,7,85000,individual,diesel,manual,26.0,1498,98.6,5,520000.0
renault,kwid,5,27000,dealer,petrol,manual,25.17,799,53.3,5,350000.0
tata,tiago,3,27120,dealer,petrol,manual,23.84,1199,84.0,5,460000.0
maruti,swift,3,37000,dealer,diesel,automatic,28.4,1248,74.0,5,775000.0
mahindra,xuv500,4,25000,dealer,diesel,manual,16.0,2179,140.0,7,1150000.0
maruti,swift dzire,3,50000,individual,diesel,manual,28.4,1248,74.02,5,600000.0
honda,city,5,122000,individual,diesel,manual,26.0,1498,98.6,5,800000.0
mahindra,bolero,3,32525,dealer,diesel,manual,16.5,1493,70.0,7,765000.0
maruti,swift dzire,3,20000,individual,diesel,manual,28.4,1248,74.02,5,710000.0
ford,figo,9,62230,dealer,diesel,manual,20.0,1399,68.05,5,325000.0
maruti,alto,12,68000,individual,petrol,manual,19.7,796,46.3,5,130000.0
maruti,alto,13,35000,individual,petrol,manual,19.7,796,46.3,5,140000.0
honda,city,8,38000,dealer,petrol,manual,16.8,1497,116.3,5,450000.0
hyundai,i10,9,45160,dealer,petrol,manual,20.36,1197,78.9,5,250000.0
honda,city,7,35000,dealer,diesel,manual,26.0,1498,98.6,5,511000.0
hyundai,i10,8,61500,dealer,petrol,automatic,16.95,1197,78.9,5,370000.0
mahindra,bolero,3,45000,individual,diesel,manual,16.5,1493,70.0,7,620000.0
maruti,swift,6,50000,individual,diesel,manual,25.2,1248,74.0,5,550000.0
honda,amaze,2,47001,dealer,diesel,manual,25.8,1498,98.6,5,549000.0
ford,figo,11,80000,individual,diesel,manual,20.0,1399,68.0,5,210000.0
ford,figo,7,88000,individual,diesel,manual,20.0,1399,68.05,5,240000.0
datsun,redigo,3,14001,dealer,petrol,automatic,23.0,999,67.0,5,349000.0
hyundai,grand,6,69000,dealer,petrol,automatic,18.9,1197,82.0,5,475000.0
hyundai,santro,13,70000,dealer,petrol,manual,17.92,1086,62.1,5,150000.0
toyota,innova,2,50000,individual,diesel,manual,13.68,2393,147.8,8,1526000.0
maruti,swift dzire,4,70000,individual,diesel,manual,28.4,1248,74.02,5,648000.0
honda,city,5,80000,individual,petrol,manual,17.8,1497,117.3,5,785000.0
maruti,swift,6,25000,individual,petrol,manual,20.4,1197,81.8,5,460000.0
renault,kwid,3,25000,dealer,petrol,automatic,24.04,999,67.0,5,370000.0
ford,ecosport,6,142000,dealer,diesel,manual,21.7,1498,98.96,5,525000.0
maruti,eeco,2,15000,individual,petrol,manual,15.37,1196,73.0,5,322000.0
skoda,rapid,7,20000,individual,petrol,manual,15.0,1598,103.6,5,450000.0
hyundai,i20,3,25000,individual,petrol,manual,18.6,1197,81.86,5,535000.0
honda,city,10,17000,individual,petrol,automatic,16.8,1497,118.0,5,400000.0
hyundai,i20,3,1493,dealer,petrol,manual,18.6,1197,81.83,5,699000.0
hyundai,i10,5,48000,dealer,petrol,manual,19.81,1086,68.05,5,399000.0
hyundai,i20,4,30000,dealer,petrol,manual,17.0,1197,80.0,5,535000.0
maruti,alto,6,48000,dealer,petrol,manual,22.74,796,47.3,5,215000.0
mahindra,thar,6,58376,dealer,diesel,manual,16.55,2498,105.0,7,700000.0
honda,city,2,21000,dealer,petrol,manual,17.8,1497,117.3,5,1025000.0
mahindra,bolero,9,68000,dealer,diesel,manual,13.6,2523,63.0,7,445000.0
kia,seltos,2,5000,individual,petrol,manual,16.1,1353,138.0,5,1560000.0
hyundai,elantra,3,13000,individual,petrol,automatic,14.62,1999,149.92,5,1575000.0
mahindra,scorpio,4,51000,individual,diesel,manual,15.4,1997,120.0,7,1200000.0
hyundai,i20,12,71000,dealer,petrol,manual,20.35,1197,81.86,5,235000.0
honda,city,4,55000,dealer,petrol,manual,17.8,1497,117.3,5,575000.0
ford,freestyle,2,10000,individual,diesel,manual,24.4,1498,98.63,5,800000.0
toyota,innova,6,165000,individual,diesel,manual,12.99,2494,100.6,7,830000.0
hyundai,i20,8,35000,dealer,petrol,manual,17.0,1197,80.0,5,325000.0
maruti,vitara,5,64000,dealer,diesel,manual,24.3,1248,88.5,5,725000.0
maruti,swift dzire,3,47230,dealer,petrol,manual,22.0,1197,81.8,5,625000.0
maruti,ciaz,3,23167,dealer,petrol,manual,21.56,1462,103.25,5,725000.0
maruti,ignis,4,22115,individual,petrol,manual,20.89,1197,81.8,5,425000.0
maruti,swift,2,38000,dealer,petrol,manual,20.4,1197,81.8,5,632000.0
maruti,wagon r,14,53000,dealer,petrol,manual,21.79,998,67.05,5,175000.0
toyota,innova,3,27000,dealer,diesel,automatic,11.36,2755,171.5,7,1849000.0
hyundai,i20,10,62540,dealer,petrol,manual,18.5,1197,80.0,5,270000.0
mahindra,xuv500,4,20000,individual,diesel,automatic,16.0,1997,140.0,7,1350000.0
maruti,alto,10,15000,individual,petrol,manual,19.7,796,46.3,5,156000.0
ford,figo,11,80000,individual,petrol,manual,15.6,1196,70.0,5,150000.0
honda,wr-v,3,22000,dealer,diesel,manual,25.5,1498,98.6,5,895000.0
mahindra,scorpio,5,36908,dealer,diesel,manual,15.4,1997,120.0,9,600000.0
maruti,swift dzire,6,70000,individual,petrol,manual,20.85,1197,83.14,5,450000.0
honda,city,9,47000,dealer,petrol,manual,16.8,1497,116.4,5,395000.0
toyota,fortuner,10,196777,dealer,diesel,manual,11.5,2982,171.0,7,1200000.0
hyundai,grand,3,40000,individual,petrol,manual,18.9,1197,81.86,5,500000.0
mahindra,kuv100,3,50000,dealer,diesel,manual,25.32,1198,77.0,6,555000.0
bmw,3,9,34000,dealer,diesel,automatic,13.2,1995,170.0,5,995000.0
honda,amaze,5,40000,individual,diesel,manual,25.8,1498,98.6,5,515000.0
maruti,celerio,2,15000,individual,petrol,manual,23.1,998,67.04,5,450000.0
mahindra,bolero,15,340000,individual,diesel,manual,13.6,2523,63.0,7,250000.0
maruti,alto,5,16000,dealer,petrol,manual,24.7,796,47.3,5,325000.0
maruti,wagon r,15,90000,individual,lpg,manual,17.3,1061,57.5,5,120100.0
maruti,vitara,5,80000,individual,diesel,manual,24.3,1248,88.5,5,650000.0
honda,city,15,40000,individual,petrol,manual,17.7,1497,78.0,5,300000.0
maruti,swift dzire,8,70000,dealer,diesel,manual,23.4,1248,74.0,5,325000.0
maruti,ertiga,6,80000,individual,diesel,manual,20.77,1248,88.76,7,625000.0
maruti,alto,4,20000,individual,petrol,manual,24.7,796,47.3,5,250000.0
honda,wr-v,4,33000,dealer,diesel,manual,25.5,1498,98.6,5,699000.0
ford,aspire,6,30000,individual,petrol,manual,18.16,1196,86.8,5,450000.0
tata,safari,3,70000,individual,diesel,manual,14.1,2179,147.94,7,700000.0
maruti,swift dzire,9,154600,individual,diesel,manual,19.3,1248,73.9,5,250000.0
hyundai,i20,6,66392,dealer,diesel,manual,21.19,1396,88.73,5,625000.0
volkswagen,polo,6,120000,individual,diesel,manual,20.14,1498,88.8,5,500000.0
maruti,ciaz,6,60000,individual,diesel,manual,28.09,1248,88.5,5,700000.0
bmw,3,4,20000,dealer,diesel,automatic,13.2,1995,170.0,5,2900000.0
mahindra,scorpio,6,80000,individual,diesel,manual,15.4,2179,120.0,7,850000.0
volkswagen,vento,7,68000,dealer,diesel,manual,20.54,1598,103.6,5,375000.0
mahindra,scorpio,9,70000,individual,diesel,manual,12.05,2179,120.0,8,465000.0
mahindra,bolero,9,80000,individual,diesel,manual,15.96,2523,62.1,7,450000.0
tata,tigor,3,40000,individual,petrol,manual,20.3,1199,84.0,5,550000.0
mahindra,bolero,7,56467,dealer,diesel,manual,15.96,2523,62.1,7,625000.0
mahindra,bolero,3,20000,individual,diesel,manual,16.5,1493,70.0,7,750000.0
mahindra,bolero,6,107107,dealer,diesel,manual,15.96,2523,62.1,7,525000.0
maruti,swift dzire,5,60000,individual,petrol,manual,20.85,1197,83.14,5,369000.0
datsun,go,6,14000,dealer,petrol,automatic,18.57,1198,76.43,7,265000.0
renault,kwid,6,30000,individual,petrol,manual,25.17,799,53.3,5,200000.0
